fpkmX	fpkmY	highlight	gene_short_name
ENSMUSG00000002477	50.5786	32.7863	FALSE	Snrpd1
ENSMUSG00000002486	1.604416	3.32726	FALSE	Tchp
ENSMUSG00000002489	109.539	1.819264	FALSE	Tiam1
ENSMUSG00000002496	16.1377	16.7315	FALSE	Tsc2
ENSMUSG00000002500	1.424837	1	FALSE	Rpl3l
ENSMUSG00000002504	19.7541	17.4995	FALSE	Slc9a3r2
ENSMUSG00000002524	15.5339	73.572	FALSE	Puf60
ENSMUSG00000002546	18.3223	13.8064	FALSE	Golga2
ENSMUSG00000002550	7.1937	7.36033	FALSE	Uck1
ENSMUSG00000002565	1	1	FALSE	Scin
ENSMUSG00000002578	10.35568	2.91205	FALSE	Ikzf4
ENSMUSG00000002580	29.8173	133.703	FALSE	1810046J19Rik
ENSMUSG00000002588	1	1	FALSE	Pon1
ENSMUSG00000002602	1.292833	3.14204	FALSE	Axl
ENSMUSG00000002603	1.623144	1	FALSE	Tgfb1
ENSMUSG00000002608	22.3032	9.95533	FALSE	Ccdc97
ENSMUSG00000002617	23.4787	6.8879	FALSE	Zfp40
ENSMUSG00000002625	25.6001	16.4876	FALSE	Akap8l
ENSMUSG00000002633	1	2.41141	FALSE	Shh
ENSMUSG00000002635	5.14559	10.95903	FALSE	Pdcd2l
ENSMUSG00000002658	30.9118	53.104	FALSE	Gtf2f1
ENSMUSG00000002660	9.55198	17.8675	FALSE	Clpp
ENSMUSG00000002661	7.26712	16.6096	FALSE	Alkbh7
ENSMUSG00000002664	1	1	FALSE	Pspn
ENSMUSG00000002668	1	1.00602415	FALSE	Dennd1c
ENSMUSG00000002679	15.492	14.5973	FALSE	Med6
ENSMUSG00000002688	7.85158	1.00885668	FALSE	Prkd1
ENSMUSG00000002699	1	2.37164	FALSE	Lcp2
ENSMUSG00000002718	43.8221	59.1203	FALSE	Cse1l
ENSMUSG00000002728	24.3061	10.71117	FALSE	Naa20
ENSMUSG00000002731	2.20245	9.90301	FALSE	Prkra
ENSMUSG00000002732	1	2.35586	FALSE	Fkbp7
ENSMUSG00000002733	22.0549	8.82996	FALSE	Plekha3
ENSMUSG00000002741	16.6021	16.6207	FALSE	Ykt6
ENSMUSG00000002748	46.4572	24.6392	FALSE	Baz1b
ENSMUSG00000002763	4.50952	6.61891	FALSE	Pex6
ENSMUSG00000002767	13.9165	33.0915	FALSE	Mrpl2
ENSMUSG00000002768	20.353	79.7426	FALSE	Mea1
ENSMUSG00000002769	1	1	FALSE	Gnmt
ENSMUSG00000002771	1.966451	1.72853	FALSE	Grin2d
ENSMUSG00000002778	17.9975	42.0663	FALSE	Kdelr1
ENSMUSG00000002781	12.6002	5.80943	FALSE	Tmem143
ENSMUSG00000002791	1	1.0208672	FALSE	Pdxk-ps
ENSMUSG00000002797	12.9913	49.6055	FALSE	Ggct
ENSMUSG00000002799	2.36889	2.89662	FALSE	Jag2
ENSMUSG00000002803	5.76088	13.4649	FALSE	Btbd6
ENSMUSG00000002804	5.37218	3.76912	FALSE	Nudt14
ENSMUSG00000002808	23.7792	38.3043	FALSE	Epdr1
ENSMUSG00000002812	4.14977	16.6596	FALSE	Flii
ENSMUSG00000002814	2.69921	2.23014	FALSE	Top3a
ENSMUSG00000002820	3.53543	1.684651	FALSE	Atg4d
ENSMUSG00000002825	10.23301	9.49498	FALSE	Qtrt1
ENSMUSG00000002831	1.615836	1.104114	FALSE	Plin4
ENSMUSG00000002833	12.0508	18.949	FALSE	Hdgfrp2
ENSMUSG00000002835	1.0575644	1.546977	FALSE	Chaf1a
ENSMUSG00000002844	14.0435	36.3592	FALSE	Adprh
ENSMUSG00000002845	17.885	6.50319	FALSE	Tmem39a
ENSMUSG00000002846	10.82095	14.5767	FALSE	4930455C21Rik
ENSMUSG00000002847	1	1	FALSE	Pla1a
ENSMUSG00000002870	1.626261	1.247919	FALSE	Mcm2
ENSMUSG00000002871	17.6022	4.13188	FALSE	Tpra1
ENSMUSG00000002881	10.49774	11.3087	FALSE	Nab1
ENSMUSG00000002885	1	1.012749	FALSE	Cd97
ENSMUSG00000002897	2.89665	1.14314	FALSE	Il17ra
ENSMUSG00000002900	25.838	1.300537	FALSE	Lamb1
ENSMUSG00000002908	2.97276	2.81075	FALSE	Kcnn1
ENSMUSG00000002910	1	2.28415	FALSE	Arrdc2
ENSMUSG00000002930	1.188392	1.459068	FALSE	Ppp1r17
ENSMUSG00000002944	1.0160509	1.0367254	FALSE	Cd36
ENSMUSG00000002948	28.2165	17.9726	FALSE	Map2k7
ENSMUSG00000002949	13.5859	25.5198	FALSE	Timm44
ENSMUSG00000002957	37.2596	65.1828	FALSE	Ap2a2
ENSMUSG00000002963	23.7143	11.4116	FALSE	Pnkp
ENSMUSG00000002968	22.1832	3.31551	FALSE	Med25
ENSMUSG00000002980	1	3.7016	FALSE	Bcam
ENSMUSG00000002981	29.1652	41.7422	FALSE	Clptm1
ENSMUSG00000002983	1	2.07549	FALSE	Relb
ENSMUSG00000002984	24.9941	10.19242	FALSE	Tomm40
ENSMUSG00000002985	1.113638	7.06388	FALSE	Apoe
ENSMUSG00000002992	1	1	FALSE	Apoc2
ENSMUSG00000002996	11.9758	10.46202	FALSE	Hbp1
ENSMUSG00000002997	24.6976	4.18262	FALSE	Prkar2b
ENSMUSG00000003031	13.5796	6.55323	FALSE	Cdkn1b
ENSMUSG00000003032	1.284095	1.141509	FALSE	Klf4
ENSMUSG00000003033	25.8543	17.1712	FALSE	Ap1m1
ENSMUSG00000003037	17.2707	7.92312	FALSE	Rab8a
ENSMUSG00000003038	54.6943	17.4293	FALSE	Hmgn2
ENSMUSG00000003039	26.341	36.5853	FALSE	Fam32a
ENSMUSG00000003051	1	1	FALSE	Elf3
ENSMUSG00000003053	1	1	FALSE	Cyp2c29
ENSMUSG00000003062	18.2125	27.1022	FALSE	Stard3nl
ENSMUSG00000003068	28.1438	35.5173	FALSE	Stk11
ENSMUSG00000003070	2.12545	5.82612	FALSE	Efna2
ENSMUSG00000003072	124.37	199.308	FALSE	Atp5d
ENSMUSG00000003099	35.3252	25.8347	FALSE	Ppp5c
ENSMUSG00000003119	29.3071	13.6941	FALSE	Cdk12
ENSMUSG00000003123	1.781393	1.716352	FALSE	Lipe
ENSMUSG00000003131	66.2579	71.1522	FALSE	Pafah1b2
ENSMUSG00000003134	3.79517	8.26883	FALSE	Tbc1d8
ENSMUSG00000003135	12.6945	8.93153	FALSE	D1Bwg0212e
ENSMUSG00000003153	48.0896	53.6444	FALSE	Slc2a3
ENSMUSG00000003154	17.9447	8.68889	FALSE	Foxj2
ENSMUSG00000003161	53.8281	30.1624	FALSE	Sri
ENSMUSG00000003166	22.6779	16.3475	FALSE	Dgcr2
ENSMUSG00000003178	8.99938	7.76396	FALSE	Mical3
ENSMUSG00000003184	5.81749	8.56627	FALSE	Irf3
ENSMUSG00000003190	1	1.0641262	FALSE	Bcl2l12
ENSMUSG00000003198	5.91495	1.25573	FALSE	Zfp959
ENSMUSG00000003199	32.3371	22.5924	FALSE	Mpnd
ENSMUSG00000003200	36.8296	6.37772	FALSE	Sh3gl1
ENSMUSG00000003206	1.279851	1.894479	FALSE	Ebi3
ENSMUSG00000003208	1.665868	1.523092	FALSE	Ccdc94
ENSMUSG00000003226	29.6879	27.6401	FALSE	Ranbp2
ENSMUSG00000003227	1	1.0703644	FALSE	Edar
ENSMUSG00000003228	1.945797	1.827166	FALSE	Grk5
ENSMUSG00000003233	16.397	11.0563	FALSE	Dvl3
ENSMUSG00000003234	64.5852	62.4814	FALSE	Abcf3
ENSMUSG00000003235	6.26744	36.9311	FALSE	Eif2b5
ENSMUSG00000003269	15.0724	14.9196	FALSE	Cyth2
ENSMUSG00000003271	5.3302	5.3954	FALSE	Sult2b1
ENSMUSG00000003273	82.443	44.1236	FALSE	Car11
ENSMUSG00000003279	238.88	117.506	FALSE	Dlgap1
ENSMUSG00000003282	1.865739	1.612208	FALSE	Plag1
ENSMUSG00000003283	1	1.007437	FALSE	Hck
ENSMUSG00000003299	36.6276	34.9023	FALSE	Mrpl4
ENSMUSG00000003308	4.8479	8.90782	FALSE	Keap1
ENSMUSG00000003309	1	1	FALSE	Ap1m2
ENSMUSG00000003316	71.2643	67.6839	FALSE	Glg1
ENSMUSG00000003341	4.4404	1.0605376	FALSE	Atp8b3
ENSMUSG00000003344	44.7765	14.4196	FALSE	Btbd2
ENSMUSG00000003345	16.141	21.8197	FALSE	Csnk1g2
ENSMUSG00000003346	9.90919	21.6776	FALSE	Fam108a
ENSMUSG00000003348	1	2.12479	FALSE	Mob3a
ENSMUSG00000003352	29.3901	38.0693	FALSE	Cacnb3
ENSMUSG00000003354	6.3082	6.96696	FALSE	Ccdc65
ENSMUSG00000003355	1	1.0888568	FALSE	Fkbp11
ENSMUSG00000003360	12.9131	15.0495	FALSE	Ddx23
ENSMUSG00000003363	253.901	234.549	FALSE	Pld3
ENSMUSG00000003378	38.4095	20.3158	FALSE	Grik5
ENSMUSG00000003379	2.76959	1	FALSE	Cd79a
ENSMUSG00000003380	39.0064	77.6128	FALSE	Rabac1
ENSMUSG00000003382	7.0933	4.92205	FALSE	Etv3
ENSMUSG00000003402	13.7165	19.6476	FALSE	Prkcsh
ENSMUSG00000003410	65.2275	37.237	FALSE	Elavl3
ENSMUSG00000003411	1.346836	22.5068	FALSE	Rab3b
ENSMUSG00000003418	1	4.92301	FALSE	St8sia6
ENSMUSG00000003420	1	1.558678	FALSE	Fcgrt
ENSMUSG00000003421	21.1774	14.5171	FALSE	Nosip
ENSMUSG00000003423	12.7712	20.1884	FALSE	Pih1d1
ENSMUSG00000003429	113.484	91.1008	FALSE	Rps11
ENSMUSG00000003435	25.9441	28.7429	FALSE	Supt5h
ENSMUSG00000003436	1	2.22669	FALSE	Dll3
ENSMUSG00000003437	35.683	41.6482	FALSE	Paf1
ENSMUSG00000003438	5.94173	14.8905	FALSE	Timm50
ENSMUSG00000003444	6.1756	7.80743	FALSE	Med29
ENSMUSG00000003452	14.8995	39.5837	FALSE	Bicd1
ENSMUSG00000003458	21.5161	17.423	FALSE	Ncstn
ENSMUSG00000003464	17.4151	16.558	FALSE	Pex19
ENSMUSG00000003469	280.838	80.286	FALSE	Phyhip
ENSMUSG00000003476	2.15519	1	FALSE	Crhr2
ENSMUSG00000003477	1	1	FALSE	Inmt
ENSMUSG00000003484	1	1.110607	FALSE	Cyp4f18
ENSMUSG00000003500	8.60212	13.0977	FALSE	Impdh1
ENSMUSG00000003505	1	1	FALSE	Psg18
ENSMUSG00000003518	41.8451	63.5993	FALSE	Dusp3
ENSMUSG00000003526	1.61444	2.89509	FALSE	Prodh
ENSMUSG00000003527	6.2753	4.9745	FALSE	Dgcr14
ENSMUSG00000003528	5.28006	16.7783	FALSE	Slc25a1
ENSMUSG00000003531	5.07067	31.1751	FALSE	Dgcr6
ENSMUSG00000003534	7.06535	2.47922	FALSE	Ddr1
ENSMUSG00000003541	1	3.5957	FALSE	Ier3
ENSMUSG00000003545	30.236	1.907785	FALSE	Fosb
ENSMUSG00000003546	5.29726	2.25027	FALSE	Klc4
ENSMUSG00000003549	11.4768	12.9125	FALSE	Ercc1
ENSMUSG00000003555	1	1	FALSE	Cyp17a1
ENSMUSG00000003559	1	1.0782439	FALSE	As3mt
ENSMUSG00000003573	6.74794	9.61958	FALSE	Homer3
ENSMUSG00000003575	55.161	32.8591	FALSE	Crtc1
ENSMUSG00000003581	4.67121	6.29435	FALSE	Rnf215
ENSMUSG00000003585	26.9213	5.56165	FALSE	Sec14l2
ENSMUSG00000003604	2.21621	3.59849	FALSE	Aven
ENSMUSG00000003617	1	1.0804115	FALSE	Cp
ENSMUSG00000003623	2.70811	3.81984	FALSE	Crot
ENSMUSG00000003644	2.87942	2.27683	FALSE	Rps6ka1
ENSMUSG00000003657	1	834.967	FALSE	Calb2
ENSMUSG00000003660	28.0839	25.1682	FALSE	Snrnp200
ENSMUSG00000003662	21.5825	22.3207	FALSE	Ciao1
ENSMUSG00000003665	1.234995	1.0148882	FALSE	Has1
ENSMUSG00000003680	4.20851	3.43343	FALSE	Taf6l
ENSMUSG00000003721	23.8192	13.5931	FALSE	Insig2
ENSMUSG00000003731	17.9529	28.2515	FALSE	Kpna6
ENSMUSG00000003746	1.366871	7.99785	FALSE	Man1a
ENSMUSG00000003752	4.95785	2.25591	FALSE	Itpkc
ENSMUSG00000003762	5.30606	5.26452	FALSE	Adck4
ENSMUSG00000003778	11.4821	22.4862	FALSE	Brd8
ENSMUSG00000003779	1.0157538	1.175869	FALSE	Kif20a
ENSMUSG00000003808	5.00038	6.25505	FALSE	Farsa
ENSMUSG00000003809	7.29917	6.9245	FALSE	Gcdh
ENSMUSG00000003810	6.84258	36.2269	FALSE	Mast2
ENSMUSG00000003812	2.87579	1.821303	FALSE	Dnase2a
ENSMUSG00000003813	30.0854	19.9917	FALSE	Rad23a
ENSMUSG00000003814	60.2579	140.266	FALSE	Calr
ENSMUSG00000003824	1.0581793	4.02551	FALSE	Syce2
ENSMUSG00000003847	55.4938	35.2536	FALSE	Nfat5
ENSMUSG00000003848	7.93717	10.68457	FALSE	Nob1
ENSMUSG00000003849	1	1.130489	FALSE	Nqo1
ENSMUSG00000003863	10.03258	21.9369	FALSE	Ppfia3
ENSMUSG00000003865	2.11909	5.47105	FALSE	Gys1
ENSMUSG00000003868	10.49831	16.4128	FALSE	Ruvbl2
ENSMUSG00000003872	97.7817	94.3427	FALSE	Lin7b
ENSMUSG00000003873	12.6958	21.7427	FALSE	Bax
ENSMUSG00000003882	1	1	FALSE	Il7r
ENSMUSG00000003923	8.60207	12.6839	FALSE	Tfam
ENSMUSG00000003929	34.1031	9.85497	FALSE	Zfp81
ENSMUSG00000003934	27.9942	13.7278	FALSE	Efnb3
ENSMUSG00000003948	135.924	101.584	FALSE	Mmd
ENSMUSG00000003949	92.8766	22.0494	FALSE	Hlf
ENSMUSG00000003955	35.4846	34.4493	FALSE	Fam162a
ENSMUSG00000003970	73.4039	89.7774	FALSE	Rpl8
ENSMUSG00000003974	7.82136	2.11394	FALSE	Grm3
ENSMUSG00000003992	64.1089	17.4741	FALSE	Ssbp2
ENSMUSG00000004018	17.1285	2.81627	FALSE	Fancl
ENSMUSG00000004031	3.5191	18.1287	FALSE	Fam5b
ENSMUSG00000004032	69.5941	59.6724	FALSE	Gstm5
ENSMUSG00000004035	21.2947	29.0513	FALSE	Gstm7
ENSMUSG00000004038	1	1	FALSE	Gstm3
ENSMUSG00000004040	32.3179	6.62522	FALSE	Stat3
ENSMUSG00000004043	1	1.00383549	FALSE	Stat5a
ENSMUSG00000004044	1.218847	1	FALSE	Ptrf
ENSMUSG00000004054	3.92308	2.07068	FALSE	Map3k11
ENSMUSG00000004056	28.0185	10.40526	FALSE	Akt2
ENSMUSG00000004069	14.3817	17.7861	FALSE	Dnaja3
ENSMUSG00000004070	35.3779	22.5246	FALSE	Hmox2
ENSMUSG00000004071	62.5905	37.2721	FALSE	5730403B10Rik
ENSMUSG00000004085	3.30416	3.37976	FALSE	B230120H23Rik
ENSMUSG00000004096	41.6321	51.2969	FALSE	Cwc15
ENSMUSG00000004098	1	1.0223796	FALSE	Col5a3
ENSMUSG00000004099	8.54342	6.97977	FALSE	Dnmt1
ENSMUSG00000004100	4.76713	6.67078	FALSE	Ppan
ENSMUSG00000004105	1.533704	1.274747	FALSE	Angptl2
ENSMUSG00000004110	107.007	18.3596	FALSE	Cacna1e
ENSMUSG00000004113	36.7071	30.9329	FALSE	Cacna1b
ENSMUSG00000004127	5.81629	9.99792	FALSE	Rg9mtd2
ENSMUSG00000004151	13.25	55.9233	FALSE	Etv1
ENSMUSG00000004187	59.4753	31.8857	FALSE	Kifc2
ENSMUSG00000004207	190.867	266.225	FALSE	Psap
ENSMUSG00000004221	5.49146	10.57893	FALSE	Ikbkg
ENSMUSG00000004231	1	1.068198	FALSE	Pax2
ENSMUSG00000004233	9.94534	4.73353	FALSE	Wars2
ENSMUSG00000004263	55.124	21.9215	FALSE	Atn1
ENSMUSG00000004264	57.5256	46.5733	FALSE	Phb2
ENSMUSG00000004266	1	1.0082096	FALSE	Ptpn6
ENSMUSG00000004267	267.703	298.542	FALSE	Eno2
ENSMUSG00000004268	49.1609	46.5739	FALSE	Emg1
ENSMUSG00000004270	7.45902	5.56062	FALSE	Lpcat3
ENSMUSG00000004285	53.0523	92.6145	FALSE	Atp6v1f
ENSMUSG00000004296	1	1	FALSE	Il12b
ENSMUSG00000004317	1.276304	4.9492	FALSE	Clcn5
ENSMUSG00000004319	34.5902	44.4516	FALSE	Clcn3
ENSMUSG00000004328	1.0170481	1.0974598	FALSE	Hif3a
ENSMUSG00000004341	1	1.0749872	FALSE	Gpx6
ENSMUSG00000004344	1	1	FALSE	Gpx5
ENSMUSG00000004347	1	1.453475	FALSE	Pde1c
ENSMUSG00000004356	5.52596	6.20207	FALSE	Utp20
ENSMUSG00000004359	1.278424	1.179403	FALSE	Spic
ENSMUSG00000004360	33.4	26.0965	FALSE	9330159F19Rik
ENSMUSG00000004364	117.846	161.696	FALSE	Cul3
ENSMUSG00000004366	1	1.0779209	FALSE	Sst
ENSMUSG00000004371	1	1	FALSE	Il11
ENSMUSG00000004383	43.8117	37.2593	FALSE	Large
ENSMUSG00000004393	6.91294	7.39387	FALSE	Ddx56
ENSMUSG00000004394	27.4702	41.9168	FALSE	Tmed4
ENSMUSG00000004415	1	2.01756	FALSE	Emid2
ENSMUSG00000004446	1.778314	19.2241	FALSE	Bid
ENSMUSG00000004451	4.18773	7.87416	FALSE	Ralb
ENSMUSG00000004455	74.4104	35.2518	FALSE	Ppp1cc
ENSMUSG00000004460	47.0735	77.2016	FALSE	Dnajb11
ENSMUSG00000004462	3.92826	5.83226	FALSE	Tbccd1
ENSMUSG00000004473	1.307498	2.33299	FALSE	Clec11a
ENSMUSG00000004500	2.60141	1.699893	FALSE	Zfp324
ENSMUSG00000004508	1.854799	6.16895	FALSE	Gab2
ENSMUSG00000004530	46.512	30.8532	FALSE	Coro1c
ENSMUSG00000004535	39.28	185.419	FALSE	Tax1bp1
ENSMUSG00000004540	1	1	FALSE	Psg17
ENSMUSG00000004542	1	1	FALSE	Psg19
ENSMUSG00000004552	1	1	FALSE	Ctse
ENSMUSG00000004558	13.9364	31.204	FALSE	Ndrg2
ENSMUSG00000004561	3.85908	9.23276	FALSE	Mettl17
ENSMUSG00000004562	1.437298	1.771933	FALSE	Arhgef40
ENSMUSG00000004565	5.71263	11.044	FALSE	Pnpla6
ENSMUSG00000004567	29.8902	31.0582	FALSE	Mcoln1
ENSMUSG00000004568	7.16879	6.80801	FALSE	Arhgef18
ENSMUSG00000004591	9.97701	8.63103	FALSE	Pkn2
ENSMUSG00000004609	1	1	FALSE	Cd33
ENSMUSG00000004610	11.2648	31.5635	FALSE	Etfb
ENSMUSG00000004612	1	1	FALSE	Nkg7
ENSMUSG00000004613	1	1	FALSE	Lim2
ENSMUSG00000004626	53.0303	2.42924	FALSE	Stxbp2
ENSMUSG00000004630	4.53475	6.99412	FALSE	Pcp2
ENSMUSG00000004631	12.1588	12.412	FALSE	Sgce
ENSMUSG00000004633	19.418	4.46303	FALSE	Chn2
ENSMUSG00000004637	10.32308	6.80819	FALSE	Wwox
ENSMUSG00000004642	37.3311	17.2454	FALSE	Slbp
ENSMUSG00000004651	1.318837	1.128099	FALSE	Tyr
ENSMUSG00000004654	1	1	FALSE	Ghrhr
ENSMUSG00000004655	1	1.0577878	FALSE	Aqp1
ENSMUSG00000004661	7.2592	1.168386	FALSE	Arid3b
ENSMUSG00000004665	4.44911	1.0197405	FALSE	Cnn2
ENSMUSG00000004667	11.2563	25.6318	FALSE	Polr2e
ENSMUSG00000004668	1	1	FALSE	Abca13
ENSMUSG00000004677	6.21051	2.76923	FALSE	Myo9b
ENSMUSG00000004698	9.37119	21.8466	FALSE	Hdac9
ENSMUSG00000004707	1	1	FALSE	Ly9
ENSMUSG00000004709	1	1	FALSE	Cd244
ENSMUSG00000004730	1	1	FALSE	Emr1
ENSMUSG00000004748	33.6674	53.4459	FALSE	Mtfp1
ENSMUSG00000004768	29.9246	17.1227	FALSE	Rab23
ENSMUSG00000004771	76.6892	103.368	FALSE	Rab11a
ENSMUSG00000004788	19.2846	13.9172	FALSE	Eif2b2
ENSMUSG00000004789	44.9256	35.7484	FALSE	Dlst
ENSMUSG00000004791	1	1.512044	FALSE	Pgf
ENSMUSG00000004798	33.4383	39.9453	FALSE	Ulk2
ENSMUSG00000004814	1	1	FALSE	Ccl24
ENSMUSG00000004815	6.40663	13.8961	FALSE	Dgkq
ENSMUSG00000004821	1	1	FALSE	Tmed11
ENSMUSG00000004837	1	1.130829	FALSE	Grap
ENSMUSG00000004842	1.940781	1.0754463	FALSE	Pou1f1
ENSMUSG00000004843	19.2809	34.2305	FALSE	Chmp2b
ENSMUSG00000004846	5.40132	10.68974	FALSE	Plod3
ENSMUSG00000004849	21.461	32.6021	FALSE	Ap1s1
ENSMUSG00000004864	1	1.657816	FALSE	Mapk13
ENSMUSG00000004865	46.4668	41.7112	FALSE	Srpk1
ENSMUSG00000004872	1	1	FALSE	Pax3
ENSMUSG00000004880	4.99651	1.13728	FALSE	Lbr
ENSMUSG00000004885	1	1	FALSE	Crabp2
ENSMUSG00000004891	1	1.0245434	FALSE	Nes
ENSMUSG00000004892	3.48677	1.769412	FALSE	Bcan
ENSMUSG00000004894	1	1	FALSE	Hapln2
ENSMUSG00000004895	25.7318	13.8106	FALSE	Prcc
ENSMUSG00000004896	11.9065	9.60571	FALSE	Rrnad1
ENSMUSG00000004897	42.1225	28.3723	FALSE	Hdgf
ENSMUSG00000004902	2.81718	1.623757	FALSE	Slc25a18
ENSMUSG00000004929	36.8982	5.93298	FALSE	Thop1
ENSMUSG00000004931	4.56897	3.07163	FALSE	Apba3
ENSMUSG00000004933	70.3315	49.3186	FALSE	Matk
ENSMUSG00000004934	15.5162	4.84451	FALSE	Pias4
ENSMUSG00000004936	129.072	84.9741	FALSE	Map2k1
ENSMUSG00000004937	43.5358	39.2969	FALSE	Sgta
ENSMUSG00000004939	1.622321	1.00845555	FALSE	Itgb1bp3
ENSMUSG00000004945	17.2471	13.4229	FALSE	5730437N04Rik
ENSMUSG00000004947	2.76606	2.51731	FALSE	Dtx2
ENSMUSG00000004948	1	1	FALSE	Zp3
ENSMUSG00000004951	1	1.179928	FALSE	Hspb1
ENSMUSG00000004952	1	2.57848	FALSE	Rasa4
ENSMUSG00000004961	94.9447	91.2591	FALSE	Syt5
ENSMUSG00000004980	131.35	126.867	FALSE	Hnrnpa2b1
ENSMUSG00000004988	1	1.0282218	FALSE	Fxyd4
ENSMUSG00000004994	8.85422	5.08347	FALSE	Ccdc130
ENSMUSG00000004996	11.5148	3.91059	FALSE	Mri1
ENSMUSG00000005034	117.013	166.423	FALSE	Prkacb
ENSMUSG00000005043	1.952457	4.19709	FALSE	Sgsh
ENSMUSG00000005045	5.94354	57.7395	FALSE	Chd5
ENSMUSG00000005054	41.4813	27.3496	FALSE	Cstb
ENSMUSG00000005057	1	1.298072	FALSE	Sh2b2
ENSMUSG00000005069	3.86248	7.79295	FALSE	Pex5
ENSMUSG00000005078	31.8969	22.0022	FALSE	Jkamp
ENSMUSG00000005087	1	13.7595	FALSE	Cd44
ENSMUSG00000005089	50.9014	88.6487	FALSE	Slc1a2
ENSMUSG00000005102	4.67811	4.12018	FALSE	Eif2ak4
ENSMUSG00000005103	26.613	34.7112	FALSE	Wdr1
ENSMUSG00000005107	4.62125	1.497743	FALSE	Slc2a9
ENSMUSG00000005124	1.00962235	1	FALSE	Wisp1
ENSMUSG00000005125	1.412525	2.80171	FALSE	Ndrg1
ENSMUSG00000005131	1	2.06631	FALSE	4930550C14Rik
ENSMUSG00000005142	6.68632	5.20401	FALSE	Man2b1
ENSMUSG00000005148	1.0633911	1.457925	FALSE	Klf5
ENSMUSG00000005150	16.3121	15.5686	FALSE	Wdr83
ENSMUSG00000005161	100.0249	210.105	FALSE	Prdx2
ENSMUSG00000005198	29.2362	21.3214	FALSE	Polr2a
ENSMUSG00000005202	1	1	FALSE	Shbg
ENSMUSG00000005204	30.7078	27.9996	FALSE	Senp3
ENSMUSG00000005220	1	1.0192979	FALSE	Corin
ENSMUSG00000005225	6.68402	4.08314	FALSE	Plekha8
ENSMUSG00000005232	1	1	FALSE	G6pc2
ENSMUSG00000005233	1	1.702239	FALSE	Spc25
ENSMUSG00000005237	2.42972	1.787533	FALSE	Dnahc2
ENSMUSG00000005251	1	1.081455	FALSE	Ripk4
ENSMUSG00000005262	49.927	40.8224	FALSE	Ufd1l
ENSMUSG00000005267	10.72395	6.3149	FALSE	Zfp287
ENSMUSG00000005268	5.44209	1.376902	FALSE	Prlr
ENSMUSG00000005299	8.77353	16.6695	FALSE	Letm1
ENSMUSG00000005312	36.8974	44.8129	FALSE	Ubqln1
ENSMUSG00000005320	1	1	FALSE	Fgfr4
ENSMUSG00000005338	71.4524	164.427	FALSE	Cadm3
ENSMUSG00000005339	1	1	FALSE	Fcer1a
ENSMUSG00000005354	29.8147	36.9072	FALSE	Txn2
ENSMUSG00000005355	1	1	FALSE	Casp14
ENSMUSG00000005357	1.360059	5.90012	FALSE	Slc1a6
ENSMUSG00000005360	4.53274	2.65705	FALSE	Slc1a3
ENSMUSG00000005362	26.7185	28.8358	FALSE	Crbn
ENSMUSG00000005364	2.18533	1.115561	FALSE	Il5ra
ENSMUSG00000005370	6.1143	5.87564	FALSE	Msh6
ENSMUSG00000005371	89.2483	71.1006	FALSE	Fbxo11
ENSMUSG00000005373	1	1	FALSE	Mlxipl
ENSMUSG00000005374	3.33129	8.72104	FALSE	Tbl2
ENSMUSG00000005378	8.37506	13.0353	FALSE	Wbscr22
ENSMUSG00000005397	1	1	FALSE	Nid1
ENSMUSG00000005410	1.65359	1.378288	FALSE	Mcm5
ENSMUSG00000005413	13.3172	2.25468	FALSE	Hmox1
ENSMUSG00000005417	91.1054	45.7546	FALSE	Mprip
ENSMUSG00000005442	91.9562	24.8618	FALSE	Cic
ENSMUSG00000005447	7.7029	4.22484	FALSE	Pafah1b3
ENSMUSG00000005465	1.570265	1.0362205	FALSE	Il27ra
ENSMUSG00000005469	158.434	82.1979	FALSE	Prkaca
ENSMUSG00000005470	1.493743	2.22468	FALSE	Asf1b
ENSMUSG00000005474	1	1	FALSE	Myl10
ENSMUSG00000005481	4.73267	5.45171	FALSE	Ddx39
ENSMUSG00000005483	56.8362	47.2682	FALSE	Dnajb1
ENSMUSG00000005493	3.82808	1.762553	FALSE	Msh4
ENSMUSG00000005501	5.23159	3.18612	FALSE	Usp40
ENSMUSG00000005503	1	1	FALSE	Evx1
ENSMUSG00000005505	9.67906	11.2456	FALSE	Kbtbd4
ENSMUSG00000005506	93.9407	37.2915	FALSE	Celf1
ENSMUSG00000005510	97.6343	147.138	FALSE	Ndufs3
ENSMUSG00000005514	32.9202	23.5257	FALSE	Por
ENSMUSG00000005533	8.98168	9.27259	FALSE	Igf1r
ENSMUSG00000005534	25.6403	10.01289	FALSE	Insr
ENSMUSG00000005540	1.0527367	1.424155	FALSE	Fcer2a
ENSMUSG00000005547	1	1	FALSE	Cyp2a5
ENSMUSG00000005553	1	1.312672	FALSE	Atp4a
ENSMUSG00000005566	175.813	42.3522	FALSE	Trim28
ENSMUSG00000005575	26.651	16.8729	FALSE	Ube2m
ENSMUSG00000005580	18.1034	7.26061	FALSE	Adcy9
ENSMUSG00000005583	121.305	29.9156	FALSE	Mef2c
ENSMUSG00000005609	16.1625	14.6919	FALSE	Ctr9
ENSMUSG00000005610	220.143	185.283	FALSE	Eif4g2
ENSMUSG00000005611	1	1.00868935	FALSE	Mrvi1
